"","respid","cell","rweight","tv","radio","ooh","online","social","sp_aw","relv","laugh","think","recom","talk","purchase","intent","ID","cluster"
"2989",5398,4,0.516023646,1,0,1,1,0,0,0,0,0,1,0,0,1,2989,2
"2990",5401,4,0.577361825,0,0,0,0,0,0,1,1,0,1,0,1,1,2990,1
"2991",5402,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2991,1
"2992",5407,4,0.67011648,0,0,0,0,0,0,0,1,0,1,0,0,1,2992,1
"2993",5412,4,0.516023646,1,1,1,1,0,0,1,1,1,1,0,1,1,2993,2
"2994",5416,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2994,1
"2995",5423,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,1
"2996",5428,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1,2996,1
"2997",5440,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,1,2997,1
"2998",5443,4,0.516023646,1,1,0,0,0,0,1,1,0,1,1,0,1,2998,4
"2999",5447,4,0.67011648,0,1,0,0,0,0,0,0,0,1,0,0,1,2999,4
"3000",5449,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1
"3001",5454,4,0.805227583,0,0,0,0,0,1,0,1,0,1,0,0,1,3001,1
"3002",5460,4,1.099420602,0,0,0,1,1,0,0,0,0,0,0,0,0,3002,5
"3003",5462,4,1.099420602,0,0,0,0,1,0,0,0,1,1,1,1,1,3003,5
"3004",5464,4,1.099420602,1,1,0,0,0,1,0,0,0,0,1,0,0,3004,4
"3005",5472,4,0.516023646,0,0,1,1,1,0,0,0,0,0,0,1,0,3005,2
"3006",5474,4,0.805227583,0,0,0,0,0,1,0,0,0,1,1,1,1,3006,1
"3007",5475,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1,3007,1
"3008",5477,4,0.902367157,1,1,0,0,0,0,0,0,0,0,0,1,0,3008,4
"3009",5479,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,1,1,3009,1
"3010",5480,4,0.67011648,0,0,1,1,0,0,1,0,1,1,1,1,1,3010,2
"3011",5485,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,3011,1
"3012",5493,4,0.805227583,0,0,0,0,0,1,1,1,1,1,1,1,1,3012,1
"3013",5499,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0,3013,1
"3014",5512,4,1.50493281,0,0,0,0,0,1,1,1,0,1,0,1,0,3014,1
"3015",5519,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,1
"3016",5520,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1,3016,1
"3017",5541,4,0.516023646,1,1,0,1,0,1,1,0,0,1,1,1,1,3017,4
"3018",5542,4,0.577361825,0,0,0,0,0,1,0,0,0,0,0,0,0,3018,1
"3019",5553,4,0.902367157,0,0,0,1,0,0,0,0,0,0,0,0,0,3019,5
"3020",5556,4,0.516023646,0,0,0,1,0,1,1,1,0,1,1,0,1,3020,5
"3021",5560,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,1
"3022",5561,4,0.516023646,1,1,0,1,1,0,1,1,1,1,0,0,0,3022,4
"3023",5562,4,0.805227583,0,0,0,0,0,0,1,1,0,1,0,0,1,3023,1
"3024",5564,4,0.516023646,1,0,0,0,0,0,1,1,1,1,1,1,1,3024,3
"3025",5570,4,0.805227583,0,0,0,0,0,1,0,0,1,1,1,1,1,3025,1
"3026",5581,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,0,3026,5
"3027",5594,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0,3027,1
"3028",5600,4,0.516023646,0,1,0,0,0,0,1,1,0,1,0,0,1,3028,4
"3029",5601,4,0.805227583,0,0,0,0,0,0,0,0,0,0,0,0,0,3029,1
"3030",5614,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,1
"3031",5636,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,1,3031,1
"3032",5642,4,0.516023646,0,0,0,1,0,1,1,1,0,1,0,1,0,3032,5
"3033",5649,4,0.577361825,0,0,0,0,0,0,0,0,1,0,0,0,1,3033,1
"3034",5684,4,0.516023646,0,0,0,0,0,0,1,1,1,1,1,0,1,3034,1
"3035",5685,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,1,1,3035,1
"3036",5688,4,0.516023646,0,0,0,0,1,0,0,0,0,1,0,0,1,3036,5
"3037",5701,4,0.516023646,1,1,1,0,1,0,1,1,1,1,1,1,1,3037,2
"3038",5707,4,0.516023646,1,1,0,1,0,0,0,1,1,1,1,1,1,3038,4
"3039",5720,4,0.577361825,0,0,0,0,0,1,1,0,1,1,1,0,1,3039,1
"3040",5727,4,0.577361825,0,0,0,0,0,1,0,1,1,0,0,0,1,3040,1
"3041",5728,4,0.577361825,0,0,0,0,0,0,1,1,0,1,0,0,1,3041,1
